sample_id,species_true,n_rows,n_correct,n_incorrect,incorrect_rate,most_common_wrong_pred,n_incorrect_to_most_common,mean_conf_to_most_common,mean_conf_overall,err_by_shot_1,err_by_shot_3,err_by_shot_5,err_by_shot_10,err_by_shot_20,sex,life_stage,attached,dorsal_image_path,ventral_image_path
27-01,Ixodes scapularis,478,415,63,0.13179916317991633,Ixodes dentatus,40,0.14122839132435233,0.4589372766242291,0.48484848484848486,0.1111111111111111,0.04,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/27-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/27-01-2.jpg
28-01,Ixodes scapularis,478,415,63,0.13179916317991633,Ixodes dentatus,30,0.13495836600335623,0.4527150204359069,0.45454545454545453,0.1414141414141414,0.041237113402061855,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/28-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/28-01-2.jpg
T19381,Haemaphysalis longicornis,425,369,56,0.13176470588235295,Haemaphysalis leporispalustris,22,0.15153807819813891,0.39964908111673836,0.4489795918367347,0.08695652173913043,0.043478260869565216,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19381-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19381-02.jpg
T19387,Haemaphysalis longicornis,426,370,56,0.13145539906103287,Haemaphysalis leporispalustris,31,0.16792096325305875,0.3689980208600478,0.4020618556701031,0.11702127659574468,0.05813953488372093,0.011627906976744186,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19387-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19387-02.jpg
65-10,Ixodes scapularis,481,418,63,0.13097713097713098,Ixodes dentatus,21,0.13691709367341404,0.44248284447558717,0.43434343434343436,0.16494845360824742,0.04081632653061224,0.0,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-10-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-10-2.jpg
124-01,Ixodes scapularis,482,419,63,0.13070539419087138,Ixodes dentatus,54,0.14077636858649165,0.37213454466688706,0.5050505050505051,0.12121212121212122,0.010416666666666666,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/124-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/124-01-02.jpg
251-01,Ixodes scapularis,477,415,62,0.129979035639413,Ixodes dentatus,28,0.1456634199238625,0.41082130725148186,0.40404040404040403,0.1326530612244898,0.09375,0.0,0.0,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/251-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/251-01-02.jpg
T19389,Haemaphysalis longicornis,428,373,55,0.12850467289719625,Haemaphysalis leporispalustris,33,0.16471122158574347,0.4580041827420222,0.42857142857142855,0.09574468085106383,0.03488372093023256,0.012345679012345678,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19389-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19389-02.jpg
T19373,Haemaphysalis longicornis,424,370,54,0.12735849056603774,Haemaphysalis leporispalustris,29,0.15238367180193618,0.44411545536144553,0.43434343434343436,0.08695652173913043,0.031914893617021274,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19373-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19373-02.jpg
T19376,Haemaphysalis longicornis,417,364,53,0.12709832134292565,Haemaphysalis leporispalustris,28,0.15883555045647088,0.42465797044599995,0.4270833333333333,0.09183673469387756,0.03529411764705882,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19376-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19376-02.jpg
262-01,Dermacentor variabilis,489,427,62,0.12678936605316973,Amblyomma maculatum,27,0.15730396030797522,0.3344714632401437,0.29292929292929293,0.23,0.0707070707070707,0.031914893617021274,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/262-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/262-01-02.jpg
65-03,Ixodes scapularis,482,421,61,0.12655601659751037,Ixodes dentatus,38,0.13968910994159106,0.4374526013539475,0.47,0.1111111111111111,0.030612244897959183,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-03-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/65-03-2.jpg
T19384,Haemaphysalis longicornis,411,359,52,0.12652068126520682,Haemaphysalis leporispalustris,20,0.14379685120424185,0.4054986979820846,0.4479166666666667,0.07777777777777778,0.022988505747126436,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19384-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19384-02.jpg
T19390,Haemaphysalis longicornis,422,369,53,0.12559241706161137,Haemaphysalis leporispalustris,28,0.1570423101133843,0.44120947673231775,0.4270833333333333,0.08602150537634409,0.041237113402061855,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19390-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19390-02.jpg
32-01,Ixodes scapularis,478,418,60,0.12552301255230125,Ixodes dentatus,16,0.1299283306440154,0.38781760637555146,0.38,0.18181818181818182,0.041237113402061855,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/32-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/32-01-2.jpg
25-01,Ixodes scapularis,471,412,59,0.12526539278131635,Ixodes dentatus,45,0.14772238715320155,0.4552833197192886,0.45,0.12,0.02040816326530612,0.0,0.0,,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/25-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/25-01-2.jpg
464-01,Ixodes scapularis,472,413,59,0.125,Dermacentor variabilis,18,0.1308322584640476,0.3534222477882244,0.36363636363636365,0.1326530612244898,0.10416666666666667,0.0,0.0,,Nymph,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/464-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/464-01-02.jpg
T19375,Haemaphysalis longicornis,417,365,52,0.12470023980815348,Haemaphysalis leporispalustris,29,0.15820122573544113,0.44675532926846523,0.4166666666666667,0.0851063829787234,0.047058823529411764,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19375-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19375-02.jpg
T21613,Ixodes dentatus,345,302,43,0.1246376811594203,Ixodes cookei,14,0.14533319742644193,0.38778025294797025,0.3229166666666667,0.08045977011494253,0.060240963855421686,0.0,0.0,,Nymph,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T21613-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T21613-02.jpg
ZOE-0096-06,Dermacentor variabilis,491,430,61,0.12423625254582485,Ixodes scapularis,38,0.1942136716549501,0.36083173948005354,0.25,0.25,0.09,0.030612244897959183,0.0,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0096-06-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0096-06-02.jpg
329-01,Dermacentor variabilis,487,427,60,0.12320328542094455,Haemaphysalis longicornis,22,0.1897575657269904,0.33664034158673867,0.26,0.21649484536082475,0.1,0.031578947368421054,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/329-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/329-01-02.jpg
45-04,Ixodes scapularis,480,421,59,0.12291666666666666,Ixodes dentatus,48,0.15115374116355448,0.47469000689271557,0.46464646464646464,0.10101010101010101,0.030927835051546393,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/45-04-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/45-04-2.jpg
ZOE-0079-07,Amblyomma americanum,468,411,57,0.12179487179487179,Ixodes dentatus,25,0.13939458182154538,0.3993330101813614,0.46938775510204084,0.1111111111111111,0.0,0.0,0.0,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0079-07-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0079-07-02.jpg
633-01,Ixodes scapularis,478,420,58,0.12133891213389121,Ixodes dentatus,36,0.14054317789625287,0.37943971291450335,0.47474747474747475,0.08,0.030927835051546393,0.0,0.0,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/633-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/633-01-02.jpg
T18390,Ixodes cookei,418,368,50,0.11961722488038277,Haemaphysalis longicornis,20,0.15604221087553058,0.3318661652924199,0.35714285714285715,0.12631578947368421,0.031914893617021274,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T18390-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T18390-02.jpg
63-01,Dermacentor variabilis,481,424,57,0.11850311850311851,Amblyomma maculatum,43,0.14630098806134778,0.36336584128045973,0.36363636363636365,0.15151515151515152,0.030303030303030304,0.031578947368421054,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/63-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/63-01-2.jpg
T321,Ixodes cookei,409,361,48,0.11735941320293398,Ixodes dentatus,32,0.14339086010791663,0.37407881665126225,0.32653061224489793,0.1348314606741573,0.04597701149425287,0.0,0.0,,Larva,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T321-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T321-02.jpg
T19385,Haemaphysalis longicornis,423,374,49,0.11583924349881797,Haemaphysalis leporispalustris,27,0.15409110967418937,0.4677608822314539,0.3877551020408163,0.09302325581395349,0.03333333333333333,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19385-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19385-02.jpg
T19371,Haemaphysalis longicornis,426,377,49,0.11502347417840375,Haemaphysalis leporispalustris,28,0.16392967467046013,0.45482917943489687,0.38144329896907214,0.0851063829787234,0.03333333333333333,0.011904761904761904,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19371-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19371-02.jpg
182-01,Ixodes scapularis,483,428,55,0.11387163561076605,Ixodes cookei,28,0.1751624128903691,0.39570565829102156,0.35,0.12244897959183673,0.0707070707070707,0.010526315789473684,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/182-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/182-01-02.jpg
132-01,Dermacentor variabilis,492,436,56,0.11382113821138211,Amblyomma americanum,33,0.2226176529499324,0.3231641740404512,0.26,0.16,0.07,0.0625,0.010416666666666666,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/132-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/132-01-02.jpg
49-04,Ixodes scapularis,475,421,54,0.11368421052631579,Ixodes dentatus,33,0.13867065462656206,0.4484996406779213,0.46,0.061224489795918366,0.020833333333333332,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/49-04-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/49-04-2.jpg
639-01,Ixodes scapularis,478,424,54,0.11297071129707113,Dermacentor variabilis,30,0.15083272256571037,0.4156123946051558,0.41,0.09375,0.04040404040404041,0.0,0.0,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/639-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/639-01-02.jpg
T20222,Haemaphysalis leporispalustris,408,362,46,0.11274509803921569,Haemaphysalis longicornis,22,0.13865749355714863,0.38723924158270695,0.3939393939393939,0.05319148936170213,0.02247191011235955,0.0,0.0,,Nymph,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T20222-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T20222-02.jpg
T14700,Ixodes dentatus,338,300,38,0.11242603550295859,Ixodes cookei,30,0.1869212355694384,0.3828476272499965,0.1875,0.13414634146341464,0.10126582278481013,0.01694915254237288,0.0,,Larva,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14700-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14700-02.jpg
T19378,Haemaphysalis longicornis,428,380,48,0.11214953271028037,Haemaphysalis leporispalustris,20,0.14546897855563629,0.38433901386884994,0.40816326530612246,0.06315789473684211,0.02197802197802198,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19378-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19378-02.jpg
T19382,Haemaphysalis longicornis,422,375,47,0.11137440758293839,Haemaphysalis leporispalustris,22,0.1463905755129815,0.43608261942017773,0.3838383838383838,0.07608695652173914,0.022988505747126436,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19382-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19382-02.jpg
334-01,Ixodes scapularis,476,423,53,0.11134453781512606,Ixodes dentatus,38,0.13908732836636836,0.3989965981894831,0.43,0.06060606060606061,0.042105263157894736,0.0,0.0,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/334-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/334-01-02.jpg
T312a,Ixodes cookei,427,380,47,0.11007025761124122,Ixodes scapularis,29,0.17028792478787902,0.42445505505302045,0.37,0.05555555555555555,0.05434782608695652,0.0,0.0,,Nymph,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T312a-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T312a-02.jpg
T20473,Ixodes dentatus,347,309,38,0.10951008645533142,Ixodes cookei,13,0.14955234551794055,0.4086908286805815,0.2857142857142857,0.07777777777777778,0.038461538461538464,0.0,0.0,,Nymph,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T20473-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T20473-02.jpg
49-01,Ixodes scapularis,484,431,53,0.10950413223140495,Ixodes dentatus,44,0.14365666981341993,0.47778159249256746,0.43,0.08080808080808081,0.020202020202020204,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/49-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/49-01-2.jpg
T19369,Haemaphysalis longicornis,414,369,45,0.10869565217391304,Haemaphysalis leporispalustris,27,0.1482013489016129,0.42299115449479463,0.3877551020408163,0.05434782608695652,0.021739130434782608,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19369-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19369-02.jpg
30-01,Dermacentor variabilis,497,443,54,0.10865191146881288,Amblyomma maculatum,32,0.13441117012790182,0.37368167698207444,0.32,0.14,0.05,0.03,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/30-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/30-01-2.jpg
483-01,Dermacentor variabilis,489,436,53,0.1083844580777096,Amblyomma maculatum,52,0.17285163401850356,0.3375456132063094,0.31,0.11,0.08163265306122448,0.03125,0.0,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/483-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/483-01-02.jpg
T319,Ixodes cookei,426,380,46,0.107981220657277,Haemaphysalis leporispalustris,20,0.1668374233332542,0.3698120155934875,0.3163265306122449,0.1276595744680851,0.023255813953488372,0.012048192771084338,0.0,,Larva,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T319-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T319-02.jpg
ZOE-0026-02,Ixodes scapularis,474,423,51,0.10759493670886076,Dermacentor variabilis,16,0.1387760046325974,0.37390942079661565,0.41237113402061853,0.10101010101010101,0.010416666666666666,0.0,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0026-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0026-02-2.jpg
2315-01,Ixodes scapularis,467,417,50,0.10706638115631692,Ixodes cookei,24,0.15967915903253588,0.38279109829207514,0.3939393939393939,0.08163265306122448,0.030303030303030304,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/2315-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/2315-01-02.jpg
297-01,Ixodes scapularis,478,427,51,0.10669456066945607,Ixodes dentatus,41,0.13758004640364094,0.38584562584233967,0.35,0.12244897959183673,0.041237113402061855,0.0,0.0,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/297-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/297-01-02.jpg
T19372,Haemaphysalis longicornis,423,378,45,0.10638297872340426,Haemaphysalis leporispalustris,25,0.14340037083736662,0.42312462549818936,0.3917525773195876,0.053763440860215055,0.02127659574468085,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19372-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19372-02.jpg
54-02,Dermacentor variabilis,484,433,51,0.10537190082644628,Amblyomma maculatum,45,0.14767830875500693,0.3610748541330475,0.34,0.13402061855670103,0.04,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/54-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/54-02-2.jpg
T19386,Haemaphysalis longicornis,420,376,44,0.10476190476190476,Haemaphysalis leporispalustris,22,0.1479902693949513,0.41731494841714006,0.3673469387755102,0.06315789473684211,0.021739130434782608,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19386-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19386-02.jpg
ZOE-0096-05,Dermacentor variabilis,487,436,51,0.10472279260780287,Haemaphysalis longicornis,22,0.17811024935407735,0.3479724153710275,0.27,0.17,0.03,0.041237113402061855,0.0,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0096-05-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0096-05-02.jpg
T19388,Haemaphysalis longicornis,421,377,44,0.10451306413301663,Haemaphysalis leporispalustris,20,0.14041363642137117,0.42405922812713565,0.37755102040816324,0.06593406593406594,0.011494252873563218,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19388-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19388-02.jpg
68-01,Ixodes scapularis,469,420,49,0.1044776119402985,Ixodes dentatus,41,0.13789076776589704,0.46341595186406176,0.43,0.0625,0.0,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/68-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/68-01-2.jpg
284-01,Ixodes scapularis,479,429,50,0.10438413361169102,Ixodes dentatus,37,0.13541339742930952,0.38810813180169934,0.33,0.12244897959183673,0.05154639175257732,0.0,0.0,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/284-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/284-01-02.jpg
T18716,Haemaphysalis leporispalustris,425,381,44,0.10352941176470588,Haemaphysalis longicornis,16,0.13477172639550553,0.44455664292762576,0.3877551020408163,0.041237113402061855,0.02247191011235955,0.0,0.0,,Nymph,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T18716-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T18716-02.jpg
106-01,Dermacentor variabilis,483,433,50,0.10351966873706005,Amblyomma maculatum,36,0.135421493868144,0.3389159142298746,0.3838383838383838,0.09183673469387756,0.030612244897959183,0.0,0.0,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/106-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/106-01-02.jpg
T19370,Haemaphysalis longicornis,436,391,45,0.10321100917431193,Haemaphysalis leporispalustris,24,0.1412196653899301,0.4177363595403626,0.3939393939393939,0.05154639175257732,0.011363636363636364,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19370-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19370-02.jpg
T19368,Haemaphysalis longicornis,427,383,44,0.10304449648711944,Haemaphysalis leporispalustris,22,0.15681585151415767,0.3518276786625222,0.36,0.056179775280898875,0.03225806451612903,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19368-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19368-02.jpg
225-01,Dermacentor variabilis,486,436,50,0.102880658436214,Ixodes scapularis,31,0.17480778076713008,0.370100365906781,0.24,0.2,0.0625,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/225-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/225-01-02.jpg
T19379,Haemaphysalis longicornis,429,385,44,0.10256410256410256,Haemaphysalis leporispalustris,22,0.14289041141316813,0.4473401098778043,0.3673469387755102,0.07142857142857142,0.01098901098901099,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19379-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19379-02.jpg
ZOE-0026-01,Ixodes scapularis,479,430,49,0.1022964509394572,Ixodes dentatus,31,0.14357883449794312,0.4235302430734925,0.42,0.061224489795918366,0.01020408163265306,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0026-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0026-01-2.jpg
360-01,Dermacentor variabilis,490,440,50,0.10204081632653061,Ixodes scapularis,27,0.18495510314170419,0.35862358378619796,0.24,0.19,0.05,0.020202020202020204,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/360-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/360-01-02.jpg
T17483,Ixodes cookei,423,381,42,0.09929078014184398,Ixodes dentatus,18,0.14480140350415777,0.3476390114627526,0.3402061855670103,0.09574468085106383,0.0,0.0,0.0,,Larva,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17483-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T17483-02.jpg
T309a,Ixodes cookei,414,373,41,0.09903381642512077,Ixodes scapularis,25,0.170728839032473,0.433201575723378,0.33,0.053763440860215055,0.033707865168539325,0.0,0.0,,Nymph,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T309a-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T309a-02.jpg
43-09,Dermacentor variabilis,485,437,48,0.09896907216494845,Amblyomma maculatum,32,0.14393267025979178,0.3889981771354908,0.31313131313131315,0.1111111111111111,0.05263157894736842,0.010416666666666666,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/43-09-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/43-09-2.jpg
ZOE-0013-11,Ixodes scapularis,479,432,47,0.09812108559498957,Ixodes cookei,25,0.1773562969669992,0.4268401835589949,0.3434343434343434,0.09183673469387756,0.041237113402061855,0.0,0.0,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0013-11-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0013-11-2.jpg
45-02,Ixodes scapularis,481,434,47,0.09771309771309772,Ixodes dentatus,26,0.13597173012857083,0.4824695287650791,0.4,0.050505050505050504,0.020202020202020204,0.0,0.0,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/45-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/45-02-2.jpg
608-01,Ixodes scapularis,483,436,47,0.09730848861283643,Dermacentor variabilis,15,0.13562125745888026,0.4087050704830747,0.32,0.11,0.04040404040404041,0.0,0.0,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/608-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/608-01-02.jpg
